#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a54892883c" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a54892883c" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a54892883c">
#                <taxonset id="TaxonSet.file76a54892883c" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a54892883c" name="distribution" x="@birthRate.t:file76a54892883c">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file76a54892883c" name="distribution">
#            <parameter id="clockRate.c:file76a54892883c" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file76a54892883c">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a54892883c" id="treeLikelihood.file76a54892883c" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a54892883c">
#            <siteModel id="SiteModel.s:file76a54892883c" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a54892883c" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a54892883c" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a54892883c" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a54892883c" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file76a54892883c" id="StrictClock.c:file76a54892883c" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file76a54892883c	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
81000	-22.96103247779105	-16.635532333438686	-6.325500144352366	-16.635532333438686	10.02296690655793	-7.374337812932475	0.2110241294471702	1.0488376685801084	10.02296690655793	1.2134619847709504E136
82000	-22.539935727854072	-16.635532333438686	-5.904403394415385	-16.635532333438686	10.010593781633286	-9.029494000730047	0.21427265425209197	3.1250906063146617	10.010593781633286	2.784778602944667E137
83000	-21.369386379007224	-16.635532333438686	-4.7338540455685365	-16.635532333438686	9.984532665176518	-7.223893465643468	0.04531203859692174	2.490039420074932	9.984532665176518	4.845947382300941E139
84000	-20.2054448255586	-16.635532333438686	-3.5699124921199163	-16.635532333438686	10.000790063666239	-7.2530231419197815	0.09399741561764646	3.683110649799865	10.000790063666239	9.676748850128829E142
85000	-20.42669808558578	-16.635532333438686	-3.7911657521470943	-16.635532333438686	10.01195914953186	-6.762291117303596	0.07213011134782926	2.971125365156502	10.01195914953186	1.5647847236455883E144
86000	-20.498163521820125	-16.635532333438686	-3.862631188381439	-16.635532333438686	10.011495978991166	-6.888075176338265	0.05978366764356241	3.025443987956826	10.011495978991166	1.7127598856267637E147
87000	-20.17687386309129	-16.635532333438686	-3.5413415296526067	-16.635532333438686	9.99718431056756	-7.187932647536253	0.17997980950734566	3.6465911178836463	9.99718431056756	1.6364213045222524E151
88000	-20.214812364385946	-16.635532333438686	-3.5792800309472588	-16.635532333438686	10.009403258754299	-6.823405307729201	0.14468209511439745	3.2441252767819426	10.009403258754299	7.728776110069231E153
89000	-20.79862002796594	-16.635532333438686	-4.163087694527254	-16.635532333438686	9.99315643216978	-7.615147244076555	0.1057142301552185	3.452059549549301	9.99315643216978	4.396461573003462E157
90000	-19.870259454377766	-16.635532333438686	-3.2347271209390804	-16.635532333438686	10.003047965431454	-6.8745083073657955	0.08147464728745768	3.639781186426715	10.003047965431454	4.017661369007198E162
91000	-20.455463462830902	-16.635532333438686	-3.8199311293922156	-16.635532333438686	10.006993350815788	-7.26162800401219	0.12163939906683924	3.441696874619974	10.006993350815788	5.879373339826053E164
92000	-20.04389302015603	-16.635532333438686	-3.4083606867173435	-16.635532333438686	10.000048028346308	-7.094580805890517	0.14316594409182162	3.686220119173173	10.000048028346308	6.017364817569258E170
93000	-19.921220124765902	-16.635532333438686	-3.2856877913272147	-16.635532333438686	10.005068564427614	-6.843467717326283	0.09055616117779114	3.5577799259990686	10.005068564427614	2.418140101965439E171
94000	-20.4508875736067	-16.635532333438686	-3.8153552401680133	-16.635532333438686	10.007705010196199	-7.204750982333774	0.17051635305602372	3.389395742165761	10.007705010196199	3.9538337572708836E172
95000	-22.31136458546234	-16.635532333438686	-5.675832252023653	-16.635532333438686	10.004629885777774	-9.254884693230892	0.3342238751152384	3.579052441207238	10.004629885777774	1.8531444923266132E174
96000	-21.155837644185663	-16.635532333438686	-4.520305310746977	-16.635532333438686	10.003615929183717	-8.14116224422213	0.02408039822559984	3.620856933475153	10.003615929183717	6.565155515505473E174
97000	-20.21939391836654	-16.635532333438686	-3.5838615849278534	-16.635532333438686	10.005882145160951	-7.097095079238751	0.16664821115041742	3.5132334943108976	10.005882145160951	5.240726777853514E179
98000	-20.113590133790765	-16.635532333438686	-3.4780578003520795	-16.635532333438686	10.005882145160951	-6.991291294662977	0.1612971100006172	3.5132334943108976	10.005882145160951	6.763179274300773E181
99000	-21.230959874477495	-16.635532333438686	-4.595427541038808	-16.635532333438686	9.985489911439295	-7.2289458436247145	0.07699665721220485	2.633518302585906	9.985489911439295	1.2525443771462513E187
100000	-20.769268040562064	-16.635532333438686	-4.133735707123377	-16.635532333438686	9.99279199913767	-7.5601909777501035	0.21200777682019947	3.426455270626726	9.99279199913767	6.645719276314615E189
101000	-20.13334550917154	-16.635532333438686	-3.497813175732853	-16.635532333438686	9.99279199913767	-6.924268446359579	0.1652910791120718	3.426455270626726	9.99279199913767	2.13777751107167E191
102000	-21.172786964758533	-16.635532333438686	-4.537254631319848	-16.635532333438686	9.985936744605977	-7.234610522715747	0.16678128224188415	2.6973558913958993	9.985936744605977	8.206892199433677E195
103000	-21.589091587936323	-16.635532333438686	-4.953559254497637	-16.635532333438686	10.011028354678626	-8.031667872693237	0.18583547284466195	3.0781086181956008	10.011028354678626	1.146575179469494E200
104000	-20.224880190083418	-16.635532333438686	-3.5893478566447308	-16.635532333438686	10.006607149284887	-7.057307401064211	0.13952519238726122	3.46795954441948	10.006607149284887	8.605411805939764E200
105000	-20.84647925465019	-16.635532333438686	-4.210946921211506	-16.635532333438686	9.994215883734766	-7.729898569146195	0.2372853733542719	3.5189516479346894	9.994215883734766	4.078832982739086E203
106000	-21.229076852159913	-16.635532333438686	-4.593544518721229	-16.635532333438686	9.987570352957377	-7.507295543483707	0.04339665074080063	2.913751024762478	9.987570352957377	4.986120901908623E206
107000	-21.429829409905704	-16.635532333438686	-4.794297076467019	-16.635532333438686	10.015276178838398	-7.313720529736785	0.04548960252831824	2.5194234532697664	10.015276178838398	4.8065778669732013E210
108000	-20.77528970820667	-16.635532333438686	-4.139757374767987	-16.635532333438686	9.991172665417862	-7.436379848426347	0.0367614619990561	3.2966224736583594	9.991172665417862	1.4456122700712741E214
109000	-21.306574533137848	-16.635532333438686	-4.671042199699162	-16.635532333438686	9.985097715863747	-7.246883490094435	0.10717362103260888	2.5758412903952723	9.985097715863747	2.1862855267534687E216
110000	-20.459464933444984	-16.635532333438686	-3.823932600006298	-16.635532333438686	9.992030239188091	-7.192578815794539	0.06757956472972364	3.3686462157882406	9.992030239188091	1.564401527448274E217
111000	-21.912106643417946	-16.635532333438686	-5.276574309979261	-16.635532333438686	9.987509787029238	-8.182778862487664	0.16668813500511756	2.9062045525084033	9.987509787029238	1.6256557407495778E221
112000	-23.308343577022082	-16.635532333438686	-6.6728112435833955	-16.635532333438686	10.019963013265418	-8.366433403190573	0.21454993572658773	1.6936221596071779	10.019963013265418	7.001698948661547E223
113000	-22.793756800927564	-16.635532333438686	-6.158224467488879	-16.635532333438686	10.019963013265418	-7.851846627096057	0.13855431600364707	1.6936221596071779	10.019963013265418	6.15871241611169E223
114000	-20.583449101783014	-16.635532333438686	-3.9479167683443284	-16.635532333438686	10.011745220308972	-6.944397420596271	0.06577475485128949	2.9964806522519427	10.011745220308972	2.9585120683150046E225
115000	-21.132974036651614	-16.635532333438686	-4.497441703212928	-16.635532333438686	9.99368416743692	-7.984224651172004	0.16745527999942159	3.4867829479590755	9.99368416743692	3.1076911447333715E228
116000	-20.47164836719862	-16.635532333438686	-3.836116033759931	-16.635532333438686	9.993088943219458	-7.283534157423992	0.06697659748040279	3.4474181236640606	9.993088943219458	2.3627512068966825E233
117000	-22.484926777660352	-16.635532333438686	-5.849394444221666	-16.635532333438686	9.996827561053347	-9.485304252653895	0.29821746165676727	3.6359098084322294	9.996827561053347	3.526027910431106E238
118000	-19.86860543219252	-16.635532333438686	-3.2330730987538345	-16.635532333438686	9.996827561053347	-6.868982907186064	0.09413010552625091	3.6359098084322294	9.996827561053347	4.120165540784729E242
119000	-21.230818708775963	-16.635532333438686	-4.595286375337279	-16.635532333438686	9.996255284675918	-8.211403563828627	0.022733016348438637	3.6161171884913483	9.996255284675918	1.9495339402242124E243
120000	-20.611426822309806	-16.635532333438686	-3.9758944888711194	-16.635532333438686	9.996255284675918	-7.592011677362468	0.1826659352489804	3.6161171884913483	9.996255284675918	9.12356985578745E249
121000	-19.8135284600394	-16.635532333438686	-3.1779961266007155	-16.635532333438686	9.996255284675918	-6.794113315092064	0.0644831551582656	3.6161171884913483	9.996255284675918	1.1831411087567081E252
122000	-20.36609648549764	-16.635532333438686	-3.730564152058952	-16.635532333438686	9.995147567391006	-7.2990652937182485	0.06576941105534319	3.5685011416592967	9.995147567391006	1.551843195318213E256
123000	-20.147345611823482	-16.635532333438686	-3.5118132783847966	-16.635532333438686	9.995147567391006	-7.080314420044093	0.11476165495070559	3.5685011416592967	9.995147567391006	1.897615882089723E261
124000	-21.763680490501745	-16.635532333438686	-5.128148157063058	-16.635532333438686	9.98102143357279	-7.013449891686413	0.11908297813263806	1.885301734623355	9.98102143357279	5.354912995515539E261
125000	-20.165261873839746	-16.635532333438686	-3.5297295404010622	-16.635532333438686	9.993271344754763	-6.989587186138232	0.11045026016294117	3.45985764573717	9.993271344754763	1.998150717766612E265
126000	-22.653268804304005	-16.635532333438686	-6.017736470865319	-16.635532333438686	9.993271344754763	-9.47759411660249	0.23307171779663718	3.45985764573717	9.993271344754763	6.5222295134297155E268
127000	-20.278490621429896	-16.635532333438686	-3.642958287991209	-16.635532333438686	9.990947481495295	-6.919449484384534	0.1590762212831367	3.2764911963933256	9.990947481495295	5.144535681084612E272
128000	-20.015448542860238	-16.635532333438686	-3.3799162094215522	-16.635532333438686	10.004153623876453	-6.979884905669759	0.06740202638047069	3.5999686962482067	10.004153623876453	2.5614338494281253E276
129000	-19.91988469757288	-16.635532333438686	-3.2843523641341927	-16.635532333438686	10.004153623876453	-6.884321060382399	0.112722778816031	3.5999686962482067	10.004153623876453	3.9094302469778686E279
130000	-20.005901210822795	-16.635532333438686	-3.3703688773841094	-16.635532333438686	10.007869587476078	-6.746948494949317	0.1365465660264091	3.3765796175652074	10.007869587476078	1.0736377435083697E281
131000	-21.253701551317114	-16.635532333438686	-4.618169217878428	-16.635532333438686	9.996396603430048	-8.239478536460137	0.20124798058123336	3.621309318581709	9.996396603430048	9.062560177059788E283
132000	-20.740190879535966	-16.635532333438686	-4.104658546097278	-16.635532333438686	9.985775348099159	-6.779186590380154	0.07880641515196105	2.6745280442828756	9.985775348099159	3.5728406121953297E285
133000	-21.77033680198683	-16.635532333438686	-5.134804468548144	-16.635532333438686	9.983297350321482	-7.426143589915135	0.05422677009355631	2.291339121366991	9.983297350321482	2.851674285040535E288
134000	-20.499423742705055	-16.635532333438686	-3.86389140926637	-16.635532333438686	9.999658398037084	-7.549539602544449	0.12975495396020728	3.6856481932780794	9.999658398037084	9.023466638397031E289
135000	-20.623048162980602	-16.635532333438686	-3.987515829541918	-16.635532333438686	9.999658398037084	-7.673164022819997	0.12602692892381614	3.6856481932780794	9.999658398037084	1.3387803248706029E293
136000	-21.615857620713232	-16.635532333438686	-4.980325287274547	-16.635532333438686	10.004394630057082	-8.56999307336494	0.19517248600044715	3.5896677860903923	10.004394630057082	8.823872997929085E294
137000	-20.017577061069815	-16.635532333438686	-3.3820447276311274	-16.635532333438686	10.007210678138351	-6.808306984340051	0.13383881576610307	3.426262256708924	10.007210678138351	2.2632148053789836E300
138000	-20.502426808495994	-16.635532333438686	-3.8668944750573067	-16.635532333438686	10.007210678138351	-7.2931567317662305	0.041996959985392976	3.426262256708924	10.007210678138351	1.6043654311651113E303
139000	-20.48604207604538	-16.635532333438686	-3.850509742606694	-16.635532333438686	10.007729226934588	-7.2380366503583184	0.04119409590601477	3.3875269077516243	10.007729226934588	Infinity
140000	-21.150974987181932	-16.635532333438686	-4.5154426537432455	-16.635532333438686	9.986196951980485	-7.2490536333815045	0.04483367350890928	2.733610979638259	9.986196951980485	Infinity
141000	-20.655839912204417	-16.635532333438686	-4.020307578765731	-16.635532333438686	9.989592873976964	-7.164997871252355	0.15325558295510686	3.1446902924866236	9.989592873976964	Infinity
142000	-20.07594459491866	-16.635532333438686	-3.440412261479974	-16.635532333438686	10.003587393389832	-7.062296957596331	0.06602011888204129	3.621884696116357	10.003587393389832	Infinity
143000	-19.91243006786137	-16.635532333438686	-3.2768977344226826	-16.635532333438686	10.006126106998696	-6.775483452408729	0.07271229873542691	3.498585717986046	10.006126106998696	Infinity
144000	-21.047804590368575	-16.635532333438686	-4.412272256929889	-16.635532333438686	9.992614231298289	-7.825756013137411	0.032521503248424066	3.413483756207522	9.992614231298289	Infinity
145000	-20.9625045471147	-16.635532333438686	-4.326972213676014	-16.635532333438686	9.98610435137264	-7.04775861258423	0.0603941526062967	2.720786398908216	9.98610435137264	Infinity
146000	-20.391495188230618	-16.635532333438686	-3.755962854791933	-16.635532333438686	9.991361750910194	-7.069097770887677	0.08260536825153911	3.3131349160957444	9.991361750910194	Infinity
147000	-19.859089103422594	-16.635532333438686	-3.2235567699839085	-16.635532333438686	10.004297282394637	-6.817455242871051	0.09511443654796813	3.5938984728871426	10.004297282394637	Infinity
148000	-20.909005646058016	-16.635532333438686	-4.273473312619331	-16.635532333438686	10.011931649007662	-7.247883725192493	0.08685487151900587	2.974410412573161	10.011931649007662	Infinity
149000	-21.063360645801225	-16.635532333438686	-4.427828312362538	-16.635532333438686	10.01548552817806	-6.915052050378586	0.08280944846108498	2.4872237380160476	10.01548552817806	Infinity
150000	-20.419432474501882	-16.635532333438686	-3.7839001410631976	-16.635532333438686	9.991111112431582	-7.075070182826766	0.06890562592382737	3.2911700417635688	9.991111112431582	Infinity
151000	-20.290681281242016	-16.635532333438686	-3.65514894780333	-16.635532333438686	10.00597029566217	-7.163158449118126	0.04327690758666053	3.508009501314796	10.00597029566217	Infinity
152000	-20.00180761236684	-16.635532333438686	-3.3662752789281547	-16.635532333438686	10.00597029566217	-6.8742847802429505	0.06958598296761401	3.508009501314796	10.00597029566217	Infinity
153000	-20.13006678438226	-16.635532333438686	-3.494534450943577	-16.635532333438686	9.998240083977025	-7.165279581687381	0.06519204632683043	3.670745130743804	9.998240083977025	Infinity
154000	-20.487911319762098	-16.635532333438686	-3.852378986323413	-16.635532333438686	10.008646375337875	-7.164811606689753	0.04649986605201814	3.31243262036634	10.008646375337875	Infinity
155000	-20.33655888849785	-16.635532333438686	-3.7010265550591646	-16.635532333438686	10.008646375337875	-7.0134591754255045	0.05890836352159551	3.31243262036634	10.008646375337875	Infinity
156000	-21.85776814640802	-16.635532333438686	-5.222235812969333	-16.635532333438686	10.008646375337875	-8.534668433335673	0.27560533946471294	3.31243262036634	10.008646375337875	Infinity
157000	-19.925709885129407	-16.635532333438686	-3.2901775516907223	-16.635532333438686	10.0069390277427	-6.735658674404359	0.08756212608247521	3.4454811227136366	10.0069390277427	Infinity
158000	-23.282413029262294	-16.635532333438686	-6.646880695823609	-16.635532333438686	10.025608564059654	-7.054119582619971	0.050853984525213475	0.4072388867963621	10.025608564059654	Infinity
159000	-24.060899150265758	-16.635532333438686	-7.425366816827072	-16.635532333438686	9.987120514289344	-10.282192708755588	0.3779082484741997	2.856825891928515	9.987120514289344	Infinity
160000	-20.298019690563503	-16.635532333438686	-3.6624873571248178	-16.635532333438686	9.9966482727283	-7.292548631388976	0.09036985411643901	3.630061274264158	9.9966482727283	Infinity
161000	-21.00237460030126	-16.635532333438686	-4.366842266862571	-16.635532333438686	9.9966482727283	-7.996903541126729	0.17912128167457522	3.630061274264158	9.9966482727283	Infinity
162000	-20.856009126328217	-16.635532333438686	-4.220476792889533	-16.635532333438686	9.989238663434486	-7.327676622291641	0.05057848125271368	3.1071998294021075	9.989238663434486	Infinity
163000	-21.173568340832567	-16.635532333438686	-4.538036007393882	-16.635532333438686	10.009176965397849	-7.803184190610725	0.1265301248549806	3.2651481832168434	10.009176965397849	Infinity
164000	-20.04840105744766	-16.635532333438686	-3.412868724008974	-16.635532333438686	10.002890429638773	-7.0573274593088975	0.17559212601696528	3.6444587352999234	10.002890429638773	Infinity
165000	-19.81425661218551	-16.635532333438686	-3.178724278746825	-16.635532333438686	9.99894074368527	-6.859345811828776	0.12159382121960967	3.680621533081951	9.99894074368527	Infinity
166000	-21.532706901520335	-16.635532333438686	-4.897174568081649	-16.635532333438686	9.996790470353837	-8.531900818117059	0.28619034352965705	3.6347262500354103	9.996790470353837	Infinity
167000	-22.606329224287915	-16.635532333438686	-5.970796890849229	-16.635532333438686	9.976598846477279	-6.91895861266276	0.13057534157669953	0.948161721813531	9.976598846477279	Infinity
168000	-20.01121595119464	-16.635532333438686	-3.3756836177559544	-16.635532333438686	9.993996666567133	-6.8817152090084885	0.11398622008451169	3.506031591252534	9.993996666567133	Infinity
169000	-19.93972947134989	-16.635532333438686	-3.304197137911203	-16.635532333438686	10.005429524385013	-6.8430301154573625	0.1507242472892701	3.5388329775461593	10.005429524385013	Infinity
170000	-20.134843351369337	-16.635532333438686	-3.499311017930652	-16.635532333438686	9.993521182024235	-6.9756672588986	0.07294111069368087	3.476356240967948	9.993521182024235	Infinity
171000	-20.056167589661985	-16.635532333438686	-3.4206352562233002	-16.635532333438686	10.000822150463224	-7.103487252085825	0.1570608212283471	3.682851995862525	10.000822150463224	Infinity
172000	-20.526781487666636	-16.635532333438686	-3.8912491542279506	-16.635532333438686	10.000822150463224	-7.574101150090476	0.12717087829500576	3.682851995862525	10.000822150463224	Infinity
173000	-21.14815416115285	-16.635532333438686	-4.512621827714163	-16.635532333438686	10.011549733386373	-7.531871774016138	0.03666752747916563	3.019249946301975	10.011549733386373	Infinity
174000	-24.253904839311577	-16.635532333438686	-7.61837250587289	-16.635532333438686	10.011549733386373	-10.637622452174865	0.30604438932832556	3.019249946301975	10.011549733386373	Infinity
175000	-21.948176153457755	-16.635532333438686	-5.312643820019069	-16.635532333438686	10.006574477838571	-8.78275667855318	0.2369835341298872	3.4701128585341117	10.006574477838571	Infinity
176000	-19.98399831943702	-16.635532333438686	-3.3484659859983337	-16.635532333438686	10.006574477838571	-6.818578844532445	0.09444730951528688	3.4701128585341117	10.006574477838571	Infinity
177000	-19.857030408211745	-16.635532333438686	-3.2214980747730593	-16.635532333438686	10.00150207042032	-6.896448649818468	0.15769852582290264	3.6749505750454086	10.00150207042032	Infinity
178000	-20.011612667734113	-16.635532333438686	-3.376080334295426	-16.635532333438686	10.00150207042032	-7.0510309093408345	0.08888317222542769	3.6749505750454086	10.00150207042032	Infinity
179000	-23.763524734944227	-16.635532333438686	-7.127992401505541	-16.635532333438686	10.015711110578462	-9.580029076245731	0.2787829119965014	2.45203667474019	10.015711110578462	Infinity
180000	-20.379656234998496	-16.635532333438686	-3.744123901559811	-16.635532333438686	9.9946663904527	-7.288118600327981	0.04009690473109728	3.54399469876817	9.9946663904527	Infinity
181000	-20.2724638821961	-16.635532333438686	-3.636931548757413	-16.635532333438686	9.993779023027958	-7.129660429107458	0.08333634257005412	3.4927288803500454	9.993779023027958	Infinity
182000	-21.220037980084022	-16.635532333438686	-4.584505646645337	-16.635532333438686	9.994655929325532	-8.127941842560208	0.023470764872194787	3.543436195914871	9.994655929325532	Infinity
183000	-20.451827211427542	-16.635532333438686	-3.816294877988857	-16.635532333438686	9.994655929325532	-7.359731073903728	0.10158612511995019	3.543436195914871	9.994655929325532	Infinity
184000	-20.643009312995748	-16.635532333438686	-4.007476979557062	-16.635532333438686	9.999793334294008	-7.693495078770315	0.15776397777741671	3.686018099213253	9.999793334294008	Infinity
185000	-21.15534300754529	-16.635532333438686	-4.519810674106603	-16.635532333438686	10.00186554688726	-8.188641000947204	0.191702999832356	3.668830326840601	10.00186554688726	Infinity
186000	-19.864573893246764	-16.635532333438686	-3.2290415598080795	-16.635532333438686	9.995042890858919	-6.792408557408546	0.10356356870467466	3.5633669976004665	9.995042890858919	Infinity
187000	-21.1060527954011	-16.635532333438686	-4.4705204619624155	-16.635532333438686	10.00119777354439	-8.149578807427623	0.022201549943443213	3.679058345465208	10.00119777354439	Infinity
188000	-22.003439717862783	-16.635532333438686	-5.367907384424097	-16.635532333438686	10.013960847365153	-8.079612741442	0.13744762167485947	2.7117053570179035	10.013960847365153	Infinity
189000	-20.27762068422279	-16.635532333438686	-3.6420883507841038	-16.635532333438686	10.00800554037221	-7.007876620312109	0.05994424813197675	3.365788269528005	10.00800554037221	Infinity
190000	-19.573029581797268	-16.635532333438686	-2.9374972483585817	-16.635532333438686	9.998776510393208	-6.616244267052361	0.09427903280617925	3.678747018693779	9.998776510393208	Infinity
191000	-20.419233265094498	-16.635532333438686	-3.7837009316558134	-16.635532333438686	9.997671882946184	-7.442831939357891	0.1855506017026929	3.6591310077020776	9.997671882946184	Infinity
192000	-21.04742714900141	-16.635532333438686	-4.411894815562726	-16.635532333438686	10.015610828560506	-6.879636626618579	0.12611337429802835	2.467741811055853	10.015610828560506	Infinity
193000	-20.42609755638174	-16.635532333438686	-3.790565222943055	-16.635532333438686	10.005219190660936	-7.340597119950454	0.10068385715834312	3.5500318970073987	10.005219190660936	Infinity
194000	-20.048011272411852	-16.635532333438686	-3.412478938973165	-16.635532333438686	9.998501021270886	-7.08747590560491	0.0786787697887015	3.6749969666317446	9.998501021270886	Infinity
195000	-19.851651313921835	-16.635532333438686	-3.2161189804831496	-16.635532333438686	9.999458516060209	-6.900884608981308	0.07283965001540008	3.684765628498158	9.999458516060209	Infinity
196000	-20.498152936801702	-16.635532333438686	-3.862620603363017	-16.635532333438686	10.007279501261248	-7.283896563083872	0.045864330090010744	3.4212759597208553	10.007279501261248	Infinity
197000	-20.48937063849165	-16.635532333438686	-3.853838305052962	-16.635532333438686	10.007279501261248	-7.275114264773817	0.041095884665150906	3.4212759597208553	10.007279501261248	Infinity
198000	-20.435917656555162	-16.635532333438686	-3.8003853231164744	-16.635532333438686	10.009615420996248	-7.0243353712244785	0.15538647788056523	3.223950048108004	10.009615420996248	Infinity
199000	-23.22240810793522	-16.635532333438686	-6.586875774496534	-16.635532333438686	9.973463419969212	-6.752157028627881	0.08818922820469158	0.1652812541313473	9.973463419969212	Infinity
200000	-21.803461116027975	-16.635532333438686	-5.1679287825892875	-16.635532333438686	9.98374607086699	-7.533209374068233	0.17750348140771308	2.365280591478945	9.98374607086699	Infinity
201000	-20.5481729425461	-16.635532333438686	-3.9126406091074126	-16.635532333438686	9.995496956892222	-7.4974852757382795	0.11599116010444926	3.584844666630867	9.995496956892222	Infinity
202000	-19.9289608517155	-16.635532333438686	-3.293428518276815	-16.635532333438686	10.007451487422756	-6.702036847002777	0.11073743609902563	3.408608328725962	10.007451487422756	Infinity
203000	-21.553258197039078	-16.635532333438686	-4.917725863600394	-16.635532333438686	10.009559225209799	-8.14706358332556	0.021112252625390068	3.2293377197251654	10.009559225209799	Infinity
204000	-20.19101383136799	-16.635532333438686	-3.5554814979293017	-16.635532333438686	10.001977823351902	-7.2221542246560695	0.15955876173563655	3.666672726726768	10.001977823351902	Infinity
205000	-20.1029011283996	-16.635532333438686	-3.4673687949609144	-16.635532333438686	10.000709097141423	-7.151086353964465	0.06789644288660994	3.6837175590035507	10.000709097141423	Infinity
206000	-20.570425080730317	-16.635532333438686	-3.93489274729163	-16.635532333438686	10.0100072094944	-7.120403190750964	0.14708508902698253	3.185510443459334	10.0100072094944	Infinity
207000	-20.93327517728646	-16.635532333438686	-4.297742843847775	-16.635532333438686	9.993272403462921	-7.757671720802608	0.03375161496832854	3.4599288769548324	9.993272403462921	Infinity
208000	-20.708024788042145	-16.635532333438686	-4.07249245460346	-16.635532333438686	9.986888670088648	-6.899189247165325	0.10737121339243995	2.826696792561865	9.986888670088648	Infinity
209000	-19.608351958950173	-16.635532333438686	-2.972819625511486	-16.635532333438686	10.00190313985792	-6.640941571700896	0.10514743061432706	3.66812194618941	10.00190313985792	Infinity
210000	-22.0396095172822	-16.635532333438686	-5.404077183843514	-16.635532333438686	10.018907016635655	-7.3029324463222425	0.0466126145308437	1.8988552624787285	10.018907016635655	Infinity
211000	-20.476868655639993	-16.635532333438686	-3.841336322201306	-16.635532333438686	10.003040651499395	-7.481340167280852	0.10121402255398929	3.6400038450795456	10.003040651499395	Infinity
212000	-19.939181015482003	-16.635532333438686	-3.303648682043318	-16.635532333438686	10.003040651499395	-6.943652527122864	0.07077192244870123	3.6400038450795456	10.003040651499395	Infinity
213000	-20.128199320292048	-16.635532333438686	-3.49266698685336	-16.635532333438686	10.003040651499395	-7.132670831932906	0.17358304658774948	3.6400038450795456	10.003040651499395	Infinity
214000	-20.72658533281092	-16.635532333438686	-4.091052999372235	-16.635532333438686	10.005383621028228	-7.632367775277755	0.11042054365843465	3.54131477590552	10.005383621028228	Infinity
215000	-19.877400819609285	-16.635532333438686	-3.241868486170599	-16.635532333438686	10.00487510613874	-6.809266839634084	0.1188665636288434	3.567398353463485	10.00487510613874	Infinity
216000	-20.25058813767926	-16.635532333438686	-3.6150558042405714	-16.635532333438686	9.992712029667365	-7.035714899177122	0.0691184856609336	3.4206590949365503	9.992712029667365	Infinity
217000	-20.55215927363051	-16.635532333438686	-3.9166269401918257	-16.635532333438686	9.99009359635577	-7.112174427163176	0.10032668648267418	3.1955474869713507	9.99009359635577	Infinity
218000	-22.37967342005669	-16.635532333438686	-5.7441410866180025	-16.635532333438686	10.001707898210036	-9.415788157922204	0.20979749377768486	3.6716470713042013	10.001707898210036	Infinity
219000	-21.107287755781677	-16.635532333438686	-4.471755422342989	-16.635532333438686	10.003068351551962	-8.110913168894282	0.20009618800826917	3.6391577465512923	10.003068351551962	Infinity
220000	-19.98315239733528	-16.635532333438686	-3.3476200638965943	-16.635532333438686	10.003068351551962	-6.986777810447887	0.052008467550564194	3.6391577465512923	10.003068351551962	Infinity
221000	-24.281521013192673	-16.635532333438686	-7.6459886797539856	-16.635532333438686	9.984259241384295	-10.093362923548018	0.35509822335689056	2.4473742437940316	9.984259241384295	Infinity
